"id","summary","measure","metre","key","phrases","degree","duration","note_name","mint_direction","mint","interval","pitch"
1,"{(>8e",0,"M3/4","C:",1,"^3","8","e",FALSE,"[e]",NA,64
2,"8f)",0,"M3/4","C:",1,"^4","8","f",FALSE,"+m2",2,65
3,"(8g/L",1,"M3/4","C:",1,"^5","8","g",FALSE,"+M2",2,67
4,"8eeJ)",1,"M3/4","C:",1,"^3","8","ee",FALSE,"+M6",6,76
5,"4cc",1,"M3/4","C:",1,"v1","4","cc",TRUE,"-M3",3,72
6,"8e",1,"M3/4","C:",1,"v3","8","e",TRUE,"-m6",6,64
7,"8f",1,"M3/4","C:",1,"^4","8","f",FALSE,"+m2",2,65
8,"(8g/L",2,"M3/4","C:",1,"^5","8","g",FALSE,"+M2",2,67
9,"8eeJ)",2,"M3/4","C:",1,"^3","8","ee",FALSE,"+M6",6,76
10,"4cc}",2,"M3/4","C:",1,"v1","4","cc",TRUE,"-M3",3,72
11,"{8g",2,"M3/4","C:",2,"v5","8","g",TRUE,"-P4",4,67
12,"8g",2,"M3/4","C:",2,"5","8","g",FALSE,"P1",1,67
13,"(8g/L",3,"M3/4","C:",2,"5","8","g",FALSE,"P1",1,67
14,"8ffJ)",3,"M3/4","C:",2,"^4","8","ff",FALSE,"+m7",7,77
15,"4dd",3,"M3/4","C:",2,"v2","4","dd",TRUE,"-m3",3,74
16,"8f",3,"M3/4","C:",2,"v4","8","f",TRUE,"-M6",6,65
17,"8f",3,"M3/4","C:",2,"4","8","f",FALSE,"P1",1,65
18,"4.e",4,"M3/4","C:",2,"v3","4.","e",TRUE,"-m2",2,64
19,"8r}",4,"M3/4","C:",2,NA,"8",NA,FALSE,NA,NA,NA
20,"{8e",4,"M3/4","C:",3,"3","8","e",FALSE,"[e]",NA,64
21,"8f",4,"M3/4","C:",3,"^4","8","f",FALSE,"+m2",2,65
22,"(8gL",5,"M3/4","C:",3,"^5","8","g",FALSE,"+M2",2,67
23,"8eeJ)",5,"M3/4","C:",3,"^3","8","ee",FALSE,"+M6",6,76
24,"4dd",5,"M3/4","C:",3,"v2","4","dd",TRUE,"-M2",2,74
25,"8f",5,"M3/4","C:",3,"v4","8","f",TRUE,"-M6",6,65
26,"8f",5,"M3/4","C:",3,"4","8","f",FALSE,"P1",1,65
27,"(8eL",6,"M3/4","C:",3,"v3","8","e",TRUE,"-m2",2,64
28,"8ccJ)",6,"M3/4","C:",3,"^1","8","cc",FALSE,"+m6",6,72
29,"4b}",6,"M3/4","C:",3,"v7","4","b",TRUE,"-m2",2,71
30,"{(8fL",6,"M3/4","C:",4,"v4","8","f",TRUE,"-A4",4,65
31,"8dJ)",6,"M3/4","C:",4,"v2","8","d",TRUE,"-m3",3,62
32,"(8BL",7,"M3/4","C:",4,"v7","8","B",TRUE,"-m3",3,59
33,"8aJ)",7,"M3/4","C:",4,"^6","8","a",FALSE,"+m7",7,69
34,"4g",7,"M3/4","C:",4,"v5","4","g",TRUE,"-M2",2,67
35,"(8fL",7,"M3/4","C:",4,"v4","8","f",TRUE,"-M2",2,65
36,"8dJ)",7,"M3/4","C:",4,"v2","8","d",TRUE,"-m3",3,62
37,"4.c",8,"M3/4","C:",4,"v1","4.","c",TRUE,"-M2",2,60
38,"8r}",8,"M3/4","C:",4,NA,"8",NA,FALSE,NA,NA,NA
39,"{(12eL",8,"M3/4","C:",5,"^3","12","e",FALSE,"[e]",NA,64
40,"12b",8,"M3/4","C:",5,"^7","12","b",FALSE,"+P5",5,71
41,"12ccJ)",8,"M3/4","C:",5,"^1","12","cc",FALSE,"+m2",2,72
42,"(4ee",9,"M3/4","C:",5,"^3","4","ee",FALSE,"+M3",3,76
43,"4dd)",9,"M3/4","C:",5,"v2","4","dd",TRUE,"-M2",2,74
44,"(12g/L",9,"M3/4","C:",5,"v5","12","g",TRUE,"-P5",5,67
45,"12b",9,"M3/4","C:",5,"^7","12","b",FALSE,"+M3",3,71
46,"12ddJ)",9,"M3/4","C:",5,"^2","12","dd",FALSE,"+m3",3,74
47,"(4ff",10,"M3/4","C:",5,"^4","4","ff",FALSE,"+m3",3,77
48,"4ee)}",10,"M3/4","C:",5,"v3","4","ee",TRUE,"-m2",2,76
49,"{(12ccL",10,"M3/4","C:",6,"v1","12","cc",TRUE,"-M3",3,72
50,"12ee",10,"M3/4","C:",6,"^3","12","ee",FALSE,"+M3",3,76
51,"12ggJ)",10,"M3/4","C:",6,"^5","12","gg",FALSE,"+m3",3,79
52,"(4.aa",11,"M3/4","C:",6,"^6","4.","aa",FALSE,"+M2",2,81
53,"8gg)",11,"M3/4","C:",6,"v5","8","gg",TRUE,"-M2",2,79
54,"(8ddL",11,"M3/4","C:",6,"v2","8","dd",TRUE,"-P4",4,74
55,"8eeJ)",11,"M3/4","C:",6,"^3","8","ee",FALSE,"+M2",2,76
56,"2cc}",12,"M3/4","C:",6,"v1","2","cc",TRUE,"-M3",3,72
